,sensor [Auto],,,,
05/22/26 12:13:45.020,"88880","1007","23.9","52.6",
05/22/26 12:13:50.007,"88880","1007","23.9","52.6",
05/22/26 12:13:55.014,"88770","1007","23.9","52.7",
05/22/26 12:14:00.007,"89220","1007","23.9","52.7",
05/22/26 12:14:05.008,"88990","1007","23.9","52.9",
05/22/26 12:14:10.013,"89110","1007","24","52.8",
05/22/26 12:14:15.018,"88770","1007","24","52.8",
05/22/26 12:14:20.010,"88880","1007","23.9","52.8",
05/22/26 12:14:25.012,"89110","1007","23.9","52.7",
05/22/26 12:14:30.017,"89330","1007","23.9","52.7",
05/22/26 12:14:35.021,"89220","1007","23.9","53.2",
05/22/26 12:14:40.017,"89220","1007","23.9","53.1",
05/22/26 12:14:45.014,"89440","1007","24","52.7",
05/22/26 12:14:50.007,"90000","1007","24","52.5",
05/22/26 12:14:55.017,"90000","1007","24","52.5",
05/22/26 12:15:00.016,"89780","1007","23.9","52.4",
05/22/26 12:15:05.021,"89330","1007","23.9","52.4",
05/22/26 12:15:10.016,"89330","1007","23.9","52.4",
05/22/26 12:15:15.021,"89220","1007","24","52.5",
05/22/26 12:15:20.011,"89330","1007","23.9","52.6",
05/22/26 12:15:25.008,"89440","1007","24","52.8",
05/22/26 12:15:30.018,"89890","1007","24","53.2",
05/22/26 12:15:35.021,"89890","1007","24","53.2",
05/22/26 12:15:40.016,"90000","1007","24","53.1",
05/22/26 12:15:45.021,"90000","1007","24","53.1",
05/22/26 12:15:50.010,"90000","1007","24","52.9",
05/22/26 12:15:55.012,"89890","1007","24","52.8",
05/22/26 12:16:00.015,"89890","1007","24","52.8",
05/22/26 12:16:05.016,"90110","1007","24","52.8",
05/22/26 12:16:10.017,"90110","1007","24","52.7",
05/22/26 12:16:15.017,"90560","1007","24","52.6",
05/22/26 12:16:20.022,"90560","1007","24","52.6",
05/22/26 12:16:25.015,"90110","1007","24","52.6",
05/22/26 12:16:30.015,"90000","1007","24","52.6",
05/22/26 12:16:35.010,"89890","1007","24","52.6",
05/22/26 12:16:40.020,"89440","1007","24","52.6",
05/22/26 12:16:45.018,"89890","1007","24","52.6",
05/22/26 12:16:50.018,"90110","1007","24","52.6",
05/22/26 12:16:55.013,"90000","1007","24","52.7",
05/22/26 12:17:00.007,"89890","1007","24","52.7",
05/22/26 12:17:05.022,"90110","1007","24","52.8",
05/22/26 12:17:10.014,"90110","1007","23.9","52.6",
05/22/26 12:17:15.016,"89890","1007","23.9","52.4",
05/22/26 12:17:20.017,"89890","1007","23.9","52.5",
05/22/26 12:17:25.022,"90340","1007","23.9","53.1",
05/22/26 12:17:30.021,"90110","1007","23.9","52.9",
05/22/26 12:17:35.013,"89780","1007","23.9","53",
05/22/26 12:17:40.020,"90220","1007","24","52.7",
05/22/26 12:17:45.009,"90340","1007","24","52.6",
05/22/26 12:17:50.014,"90340","1007","23.9","52.3",
05/22/26 12:17:55.022,"90220","1007","23.9","52.3",
05/22/26 12:18:00.012,"90900","1007","23.9","52.5",
05/22/26 12:18:05.022,"91120","1007","23.9","52.5",
05/22/26 12:18:10.022,"90340","1007","24","52.5",
05/22/26 12:18:15.019,"90220","1007","24","52.4",
05/22/26 12:18:20.016,"90340","1007","24","52.5",
05/22/26 12:18:25.009,"90220","1007","24","52.5",
05/22/26 12:18:30.015,"90670","1007","24","52.5",
05/22/26 12:18:35.016,"90780","1007","24","52.5",
05/22/26 12:18:40.010,"90780","1007","24","52.6",
05/22/26 12:18:45.009,"90780","1007","24","52.6",
05/22/26 12:18:50.021,"90780","1007","24","52.7",
05/22/26 12:18:55.015,"90780","1007","24","52.8",
05/22/26 12:19:00.015,"90340","1007","24","52.7",
05/22/26 12:19:05.009,"90340","1007","23.9","52.7",
05/22/26 12:19:10.022,"90000","1007","24","52.4",
05/22/26 12:19:15.023,"90220","1007","23.9","52.5",
05/22/26 12:19:20.022,"90220","1007","23.9","52.7",
05/22/26 12:19:25.023,"90340","1007","24","53.1",
05/22/26 12:19:30.021,"90340","1007","24","53",
05/22/26 12:19:35.020,"89660","1007","23.9","52.7",
05/22/26 12:19:40.019,"89780","1007","23.9","52.7",
05/22/26 12:19:45.018,"90560","1007","23.9","52.8",
05/22/26 12:19:50.014,"90780","1007","23.9","52.7",
05/22/26 12:19:55.013,"90560","1007","23.9","52.8",
05/22/26 12:20:00.021,"90220","1007","24","53",
05/22/26 12:20:05.022,"91120","1007","24","53",
05/22/26 12:20:10.021,"90900","1007","23.9","53.4",
05/22/26 12:20:15.011,"90900","1007","23.9","53.2",
05/22/26 12:20:20.008,"91010","1007","23.9","53.1",
05/22/26 12:20:25.014,"91010","1007","23.9","52.9",
05/22/26 12:20:30.017,"91690","1007","23.9","53",
05/22/26 12:20:35.020,"91350","1007","23.9","52.9",
05/22/26 12:20:40.019,"91800","1007","23.9","52.8",
05/22/26 12:20:45.021,"92030","1007","24","52.8",
05/22/26 12:20:50.023,"91460","1007","24","52.8",
05/22/26 12:20:55.023,"91570","1007","24","52.6",
05/22/26 12:21:00.009,"91800","1007","24","52.4",
05/22/26 12:21:05.020,"92030","1007","23.9","52.5",
05/22/26 12:21:10.019,"91690","1007","23.9","52.6",
05/22/26 12:21:15.012,"91460","1007","23.9","52.6",
05/22/26 12:21:20.016,"91340","1007","23.9","52.5",
05/22/26 12:21:25.023,"91230","1007","23.9","52.5",
05/22/26 12:21:30.009,"91920","1007","23.9","52.3",
05/22/26 12:21:35.010,"91910","1007","23.9","52.3",
05/22/26 12:21:40.015,"92150","1007","23.9","52.3",
05/22/26 12:21:45.021,"91690","1007","23.9","52.7",
05/22/26 12:21:50.014,"91570","1007","23.9","53",
05/22/26 12:21:55.016,"92030","1007","23.9","52.8",
05/22/26 12:22:00.018,"91690","1007","23.9","52.5",
05/22/26 12:22:05.011,"91800","1007","23.9","52.4",
05/22/26 12:22:10.021,"91790","1007","23.9","52.3",
05/22/26 12:22:15.023,"92270","1007","23.9","52.2",
05/22/26 12:22:20.009,"91790","1007","24","52.3",
05/22/26 12:22:25.025,"91680","1007","24","52.3",
05/22/26 12:22:30.018,"91680","1007","23.9","52.5",
05/22/26 12:22:35.016,"91680","1007","23.9","52.3",
05/22/26 12:22:40.020,"91010","1007","23.9","52.4",
05/22/26 12:22:45.014,"91790","1007","23.9","52.6",
05/22/26 12:22:50.014,"92030","1007","23.9","52.5",
05/22/26 12:22:55.018,"92030","1007","23.9","52.4",
05/22/26 12:23:00.024,"92500","1007","23.9","52.4",
05/22/26 12:23:05.010,"91910","1007","23.9","52.6",
05/22/26 12:23:10.012,"92030","1007","23.9","52.4",
05/22/26 12:23:15.023,"91680","1007","24","52.3",
05/22/26 12:23:20.016,"91680","1007","24","52.3",
05/22/26 12:23:25.013,"91570","1007","24","52.2",
05/22/26 12:23:30.025,"91680","1007","24","52.2",
05/22/26 12:23:35.022,"91790","1007","24","52.3",
05/22/26 12:23:40.025,"91690","1007","24","52.4",
05/22/26 12:23:45.023,"92270","1007","24","52.7",
05/22/26 12:23:50.017,"92270","1007","24","52.9",
05/22/26 12:23:55.015,"91680","1007","24","53",
05/22/26 12:24:00.014,"91920","1007","24","52.5",
05/22/26 12:24:05.025,"92270","1007","24","52.3",
05/22/26 12:24:10.023,"92620","1007","24","52.3",
05/22/26 12:24:15.018,"92270","1007","24","52.3",
05/22/26 12:24:20.024,"92150","1007","24","52.5",
05/22/26 12:24:25.017,"92740","1007","24","52.6",
05/22/26 12:24:30.024,"92620","1007","24","52.7",
05/22/26 12:24:35.020,"92620","1007","24","52.5",
05/22/26 12:24:40.018,"92850","1007","24","52.4",
05/22/26 12:24:45.019,"93320","1007","24","52.5",
05/22/26 12:24:50.010,"92850","1007","24","52.5",
05/22/26 12:24:55.023,"93210","1007","24","52.5",
05/22/26 12:25:00.022,"92620","1007","24","52.5",
05/22/26 12:25:05.020,"92390","1007","24","52.6",
05/22/26 12:25:10.019,"92620","1007","24","52.6",
05/22/26 12:25:15.021,"92970","1007","24","52.5",
05/22/26 12:25:20.023,"92970","1007","24","52.5",
05/22/26 12:25:25.022,"92970","1007","23.9","52.7",
05/22/26 12:25:30.024,"93440","1007","23.9","52.8",
05/22/26 12:25:35.023,"93440","1007","23.9","52.9",
05/22/26 12:25:40.021,"93210","1007","23.9","53",
05/22/26 12:25:45.023,"92850","1007","24","52.8",
05/22/26 12:25:50.016,"92500","1007","24","52.7",
05/22/26 12:25:55.014,"92850","1007","24","52.5",
05/22/26 12:26:00.024,"92740","1007","24","52.4",
05/22/26 12:26:05.015,"93090","1007","24","52.3",
05/22/26 12:26:10.014,"92850","1007","24","52.4",
05/22/26 12:26:15.017,"92970","1007","23.9","52.4",
05/22/26 12:26:20.016,"93210","1007","23.9","52.5",
05/22/26 12:26:25.017,"92970","1007","23.9","52.5",
05/22/26 12:26:30.017,"93090","1007","24","52.6",
05/22/26 12:26:35.019,"92850","1007","23.9","52.4",
05/22/26 12:26:40.023,"92390","1007","23.9","52.6",
05/22/26 12:26:45.012,"92270","1007","23.9","52.6",
05/22/26 12:26:50.026,"92620","1007","23.9","52.8",
05/22/26 12:26:55.016,"92970","1007","23.9","52.8",
05/22/26 12:27:00.024,"92740","1007","23.9","52.6",
05/22/26 12:27:05.021,"92740","1007","23.9","52.7",
05/22/26 12:27:10.023,"92620","1007","23.9","52.8",
05/22/26 12:27:15.019,"92970","1007","23.9","52.7",
05/22/26 12:27:20.018,"93560","1007","23.9","52.7",
05/22/26 12:27:25.013,"93440","1007","23.9","52.6",
05/22/26 12:27:30.025,"92850","1007","23.9","52.7",
05/22/26 12:27:35.019,"92620","1007","23.9","52.5",
05/22/26 12:27:40.025,"92850","1007","23.9","52.6",
05/22/26 12:27:45.020,"93210","1007","23.9","52.7",
05/22/26 12:27:50.026,"92850","1007","23.9","52.7",
05/22/26 12:27:55.020,"92970","1007","23.9","52.6",
05/22/26 12:28:00.026,"92970","1007","23.9","52.6",
05/22/26 12:28:05.025,"93090","1007","23.9","53",
05/22/26 12:28:10.023,"92850","1007","23.9","52.8",
05/22/26 12:28:15.025,"93090","1007","23.9","52.6",
05/22/26 12:28:20.018,"92610","1007","23.9","52.7",
05/22/26 12:28:25.018,"92610","1007","23.9","52.8",
05/22/26 12:28:30.025,"92740","1007","23.9","52.6",
05/22/26 12:28:35.016,"92970","1007","23.9","52.8",
05/22/26 12:28:40.016,"93210","1007","24","52.9",
05/22/26 12:28:45.026,"93210","1007","24","53.2",
05/22/26 12:28:50.020,"92970","1007","24","53.1",
05/22/26 12:28:55.020,"93560","1007","24","53.1",
05/22/26 12:29:00.028,"93560","1007","24","53.1",
05/22/26 12:29:05.019,"93680","1007","24","53",
05/22/26 12:29:10.024,"93440","1007","24","53",
05/22/26 12:29:15.027,"94030","1007","24","52.7",
05/22/26 12:29:20.013,"93790","1007","24","52.3",
05/22/26 12:29:25.014,"92970","1007","24.1","52.2",
05/22/26 12:29:30.015,"92850","1007","24","52.2",
05/22/26 12:29:35.024,"93320","1007","24","52.3",
05/22/26 12:29:40.022,"93440","1007","24","52.3",
05/22/26 12:29:45.023,"93560","1007","24.1","53.3",
05/22/26 12:29:50.023,"93090","1007","24.1","52.9",
05/22/26 12:29:55.019,"93210","1007","24","52.3",
05/22/26 12:30:00.028,"93440","1007","24.1","52.5",
05/22/26 12:30:05.027,"93790","1007","24.1","52.5",
05/22/26 12:30:10.028,"92970","1007","24.1","52.4",
05/22/26 12:30:15.025,"93210","1007","24.1","52.6",
05/22/26 12:30:20.025,"93560","1007","24.1","53.2",
05/22/26 12:30:25.023,"93790","1007","24.1","53.1",
05/22/26 12:30:30.023,"93560","1007","24.1","52.9",
05/22/26 12:30:35.018,"93910","1007","24.1","52.7",
05/22/26 12:30:40.021,"93560","1007","24.1","52.6",
05/22/26 12:30:45.019,"93560","1007","24.1","52.4",
05/22/26 12:30:50.025,"93560","1007","24.1","52.7",
05/22/26 12:30:55.023,"93790","1007","24.1","53",
05/22/26 12:31:00.027,"94140","1007","24.1","52.7",
05/22/26 12:31:05.024,"94030","1007","24.1","52.3",
05/22/26 12:31:10.026,"94380","1007","24.1","52.1",
05/22/26 12:31:15.027,"94140","1007","24.1","52",
05/22/26 12:31:20.024,"94260","1007","24.1","51.9",
05/22/26 12:31:25.022,"94140","1007","24.1","52.2",
05/22/26 12:31:30.025,"93910","1007","24.1","52.2",
05/22/26 12:31:35.027,"93430","1007","24.1","52.3",
05/22/26 12:31:40.023,"94020","1007","24.1","52.3",
05/22/26 12:31:45.026,"94140","1007","24.1","52.3",
05/22/26 12:31:50.020,"93780","1007","24.1","52.3",
05/22/26 12:31:55.014,"93900","1007","24.1","52.3",
05/22/26 12:32:00.028,"93670","1007","24.1","52.4",
05/22/26 12:32:05.029,"93550","1007","24.1","52.4",
05/22/26 12:32:10.017,"93670","1007","24.1","52.4",
05/22/26 12:32:15.018,"93780","1007","24.1","52.4",
05/22/26 12:32:20.018,"94490","1007","24.1","52.3",
05/22/26 12:32:25.020,"94380","1007","24.1","52.2",
05/22/26 12:32:30.026,"94610","1007","24.1","52.1",
05/22/26 12:32:35.025,"94020","1007","24.1","52",
05/22/26 12:32:40.027,"94130","1007","24.1","52",
05/22/26 12:32:45.019,"93670","1007","24","51.9",
05/22/26 12:32:50.028,"94490","1007","24","51.9",
05/22/26 12:32:55.029,"94020","1007","24","51.9",
05/22/26 12:33:00.028,"93310","1007","24","51.9",
05/22/26 12:33:05.015,"93430","1007","24","51.9",
05/22/26 12:33:10.016,"93430","1007","24","51.9",
05/22/26 12:33:15.019,"93550","1007","24.1","51.9",
05/22/26 12:33:20.015,"93200","1007","24.1","52",
05/22/26 12:33:25.020,"94020","1007","24.1","52.2",
05/22/26 12:33:30.024,"93780","1007","24.1","52.2",
05/22/26 12:33:35.021,"93430","1007","24.1","52",
05/22/26 12:33:40.017,"93780","1007","24.1","51.9",
05/22/26 12:33:45.015,"93780","1007","24.1","51.9",
05/22/26 12:33:50.025,"94250","1007","24","51.8",
05/22/26 12:33:55.027,"94370","1007","24","51.9",
05/22/26 12:34:00.022,"94020","1007","24","51.9",
05/22/26 12:34:05.021,"94370","1007","24","51.9",
05/22/26 12:34:10.028,"94370","1007","24","51.9",
05/22/26 12:34:15.028,"94600","1007","24.1","51.9",
05/22/26 12:34:20.030,"94600","1007","24.1","52",
05/22/26 12:34:25.029,"94600","1007","24.1","51.9",
05/22/26 12:34:30.028,"94490","1007","24","51.8",
05/22/26 12:34:35.026,"94370","1007","24","51.8",
05/22/26 12:34:40.024,"94370","1007","24","51.9",
05/22/26 12:34:45.020,"94370","1007","24","51.9",
05/22/26 12:34:50.021,"94250","1007","24.1","52.5",
05/22/26 12:34:55.017,"94020","1007","24.1","52.8",
05/22/26 12:35:00.028,"94020","1007","24","52.8",
05/22/26 12:35:05.025,"94720","1007","24","52.3",
05/22/26 12:35:10.019,"94720","1007","24.1","52.2",
05/22/26 12:35:15.029,"94950","1007","24","52.4",
05/22/26 12:35:20.029,"94720","1007","24.1","52.6",
05/22/26 12:35:25.022,"93900","1007","24.1","52.5",
05/22/26 12:35:30.024,"94130","1007","24.1","52.3",
05/22/26 12:35:35.026,"94250","1007","24.1","52.2",
05/22/26 12:35:40.015,"94130","1007","24.1","52.2",
05/22/26 12:35:45.026,"94130","1007","24.1","52.2",
05/22/26 12:35:50.023,"94250","1007","24.1","52.2",
05/22/26 12:35:55.021,"94600","1007","24.1","52.4",
05/22/26 12:36:00.022,"94490","1007","24.1","52.9",
05/22/26 12:36:05.020,"94840","1007","24.1","53",
05/22/26 12:36:10.030,"94130","1007","24","52.7",
05/22/26 12:36:15.030,"94600","1007","24.1","52.5",
05/22/26 12:36:20.028,"94950","1007","24.1","52.3",
05/22/26 12:36:25.025,"94840","1007","24","52.4",
05/22/26 12:36:30.027,"94720","1007","24","52.4",
05/22/26 12:36:35.030,"94950","1007","24","52.2",
05/22/26 12:36:40.028,"94840","1007","24","52.1",
05/22/26 12:36:45.026,"94130","1007","24","52.1",
05/22/26 12:36:50.029,"93670","1007","24","52.1",
05/22/26 12:36:55.023,"94130","1007","24","52.4",
05/22/26 12:37:00.022,"94490","1007","24","52.5",
05/22/26 12:37:05.020,"94600","1007","24","52.3",
05/22/26 12:37:10.021,"95070","1007","24","52.7",
05/22/26 12:37:15.027,"95070","1007","24","52.5",
05/22/26 12:37:20.019,"94720","1007","24","52.3",
05/22/26 12:37:25.020,"94950","1007","24","52.4",
05/22/26 12:37:30.020,"94600","1007","24","52.6",
05/22/26 12:37:35.018,"94370","1007","24","52.5",
05/22/26 12:37:40.032,"94490","1007","24","52.4",
05/22/26 12:37:45.026,"94370","1007","24","52.3",
05/22/26 12:37:50.023,"94600","1007","23.9","52.2",
05/22/26 12:37:55.019,"94130","1007","23.9","52.7",
05/22/26 12:38:00.025,"94250","1007","24","52.9",
05/22/26 12:38:05.027,"94370","1007","24","52.7",
05/22/26 12:38:10.023,"94250","1007","24","52.6",
05/22/26 12:38:15.021,"94370","1007","24","52.4",
05/22/26 12:38:20.032,"94370","1007","24","52.3",
05/22/26 12:38:25.020,"94720","1007","24","52.2",
05/22/26 12:38:30.018,"94370","1007","24","52.4",
05/22/26 12:38:35.029,"94130","1007","24","52.4",
05/22/26 12:38:40.026,"94490","1007","24","52.4",
05/22/26 12:38:45.028,"94130","1007","23.9","52.4",
05/22/26 12:38:50.019,"94130","1007","23.9","52.5",
05/22/26 12:38:55.029,"94370","1007","24","52.4",
05/22/26 12:39:00.028,"94130","1007","23.9","52.4",
05/22/26 12:39:05.024,"94720","1007","23.9","52.5",
05/22/26 12:39:10.024,"94840","1007","24","52.7",
05/22/26 12:39:15.019,"94720","1007","24","52.4",
05/22/26 12:39:20.027,"94950","1007","24","52.3",
05/22/26 12:39:25.031,"94600","1007","24","52.2",
05/22/26 12:39:30.025,"94490","1007","24","52.3",
05/22/26 12:39:35.018,"94600","1007","24","52.2",
05/22/26 12:39:40.020,"95070","1007","24","52.2",
05/22/26 12:39:45.028,"94840","1007","24","52.3",
05/22/26 12:39:50.020,"94600","1006","24","52.4",
05/22/26 12:39:55.022,"94370","1007","24","52.3",
05/22/26 12:40:00.023,"93900","1007","24","52.1",
05/22/26 12:40:05.026,"94130","1007","23.9","52",
05/22/26 12:40:10.028,"94600","1007","23.9","51.9",
05/22/26 12:40:15.031,"94370","1006","23.9","52",
05/22/26 12:40:20.031,"95070","1007","23.9","52.4",
05/22/26 12:40:25.025,"94720","1007","23.9","52.7",
05/22/26 12:40:30.023,"94840","1007","23.9","52.7",
05/22/26 12:40:35.027,"94950","1007","24","52.4",
05/22/26 12:40:40.019,"94840","1007","24","52.2",
05/22/26 12:40:45.019,"94950","1007","24","52.1",
05/22/26 12:40:50.031,"94600","1006","24","52.1",
05/22/26 12:40:55.031,"94950","1006","23.9","52.1",
05/22/26 12:41:00.028,"94720","1006","24","52.3",
05/22/26 12:41:05.028,"95190","1006","23.9","52.4",
05/22/26 12:41:10.024,"94720","1007","23.9","52.4",
05/22/26 12:41:15.020,"94370","1006","23.9","52.7",
05/22/26 12:41:20.019,"94600","1007","24","52.7",
05/22/26 12:41:25.022,"95420","1007","24","52.9",
05/22/26 12:41:30.032,"95420","1006","24","52.7",
05/22/26 12:41:35.032,"95070","1006","24","52.5",
05/22/26 12:41:40.018,"94720","1006","24","52.5",
05/22/26 12:41:45.020,"95540","1007","24","52.5",
05/22/26 12:41:50.019,"95540","1006","24","52.4",
05/22/26 12:41:55.020,"94950","1006","24","52.8",
05/22/26 12:42:00.019,"94840","1006","24","52.8",
05/22/26 12:42:05.030,"94720","1006","24","52.5",
05/22/26 12:42:10.031,"94600","1006","24","52.4",
05/22/26 12:42:15.033,"94720","1006","23.9","52.6",
05/22/26 12:42:20.028,"95540","1006","24","52.9",
05/22/26 12:42:25.020,"94720","1006","24","52.9",
05/22/26 12:42:30.023,"94950","1006","24","52.7",
05/22/26 12:42:35.024,"94720","1006","24","52.6",
05/22/26 12:42:40.024,"94600","1007","24","52.3",
05/22/26 12:42:45.031,"95070","1006","24","52.5",
05/22/26 12:42:50.022,"94600","1006","24","52.4",
05/22/26 12:42:55.030,"94490","1006","24","52.3",
05/22/26 12:43:00.021,"94840","1006","24","52.4",
05/22/26 12:43:05.032,"94950","1006","24","52.3",
05/22/26 12:43:10.030,"94950","1006","24","52.2",
05/22/26 12:43:15.022,"94720","1006","24","52.3",
05/22/26 12:43:20.024,"94720","1007","24","52.2",
05/22/26 12:43:25.034,"94840","1006","23.9","52.3",
05/22/26 12:43:30.023,"95190","1006","23.9","52.1",
05/22/26 12:43:35.035,"94950","1006","23.9","52.2",
05/22/26 12:43:40.031,"94950","1006","24","52.3",
05/22/26 12:43:45.024,"94950","1006","24","52.2",
05/22/26 12:43:50.034,"94950","1006","23.9","52.1",
05/22/26 12:43:55.030,"94950","1006","23.9","52",
05/22/26 12:44:00.030,"95670","1006","23.9","52.3",
05/22/26 12:44:05.035,"95540","1006","24","52.4",
05/22/26 12:44:10.173,"95540","1006","24","52.4",
05/22/26 12:44:15.107,"95920","1006","24","52.2",
05/22/26 12:44:20.102,"96170","1006","24","52.2",
05/22/26 12:44:25.071,"96040","1006","24","52.4",
05/22/26 12:44:30.019,"95670","1006","24","52.6",
05/22/26 12:44:35.024,"95310","1006","24","52.5",
05/22/26 12:44:40.026,"95310","1006","24","52.3",
05/22/26 12:44:45.030,"95310","1006","24","52.2",
05/22/26 12:44:50.033,"94840","1006","24","52.2",
05/22/26 12:44:55.032,"94720","1006","24","52.2",
05/22/26 12:45:00.025,"94720","1006","24","52.1",
05/22/26 12:45:05.032,"95420","1006","24","52",
05/22/26 12:45:10.034,"95310","1006","24","52.2",
05/22/26 12:45:15.041,"95420","1006","24","52",
05/22/26 12:45:20.033,"95670","1006","24","52.1",
05/22/26 12:45:25.034,"94950","1006","24","52.1",
05/22/26 12:45:30.025,"95070","1006","24","52.1",
05/22/26 12:45:35.028,"95070","1007","24","52",
05/22/26 12:45:40.027,"95660","1006","24","52",
05/22/26 12:45:45.029,"95070","1006","24","52",
05/22/26 12:45:50.031,"95070","1006","24","52",
05/22/26 12:45:55.027,"94840","1006","24","51.9",
05/22/26 12:46:00.030,"95420","1006","24","52",
05/22/26 12:46:05.034,"95910","1006","24","52.1",
05/22/26 12:46:10.032,"95660","1006","24","52",
05/22/26 12:46:15.060,"94950","1006","24","52.1",
05/22/26 12:46:20.030,"95190","1006","24","52.4",
05/22/26 12:46:25.060,"95540","1006","24","52.5",
05/22/26 12:46:30.083,"96030","1006","24","52.3",
05/22/26 12:46:35.059,"95420","1006","24","52.2",
05/22/26 12:46:40.049,"94950","1006","23.9","52.2",
05/22/26 12:46:45.057,"95190","1006","23.9","52.2",
05/22/26 12:46:50.036,"95660","1006","24","52.2",
05/22/26 12:46:55.062,"95420","1006","24","52.2",
05/22/26 12:47:00.075,"95670","1006","24","52.3",
05/22/26 12:47:05.093,"96030","1006","24","52.2",
05/22/26 12:47:10.097,"95540","1006","24","52",
05/22/26 12:47:15.160,"95910","1006","24","52.1",
05/22/26 12:47:20.252,"96280","1006","24","52.1",
05/22/26 12:47:25.308,"96910","1006","24","52.3",
05/22/26 12:47:30.329,"96540","1006","24","52.1",
05/22/26 12:47:35.348,"96280","1006","24","52.1",
05/22/26 12:47:40.362,"95910","1006","24","52",
05/22/26 12:47:45.427,"95910","1006","24","52.1",
05/22/26 12:47:50.431,"96040","1006","24","52.1",
05/22/26 12:47:55.472,"96040","1006","24","52.1",
05/22/26 12:48:00.520,"95420","1006","24.1","52.2",
05/22/26 12:48:05.535,"95540","1006","24","52.2",
05/22/26 12:48:10.565,"96040","1006","24","52.4",
05/22/26 12:48:15.602,"95540","1006","24","52.1",
05/22/26 12:48:20.634,"95660","1006","24","52.1",
05/22/26 12:48:25.754,"95910","1006","24","52.1",
05/22/26 12:48:30.811,"95660","1006","24","52",
05/22/26 12:48:35.881,"95420","1006","24","52.4",
05/22/26 12:48:40.965,"95910","1006","24","52.1",
05/22/26 12:48:46.074,"95920","1006","24","52.2",
05/22/26 12:48:51.255,"96040","1006","24","52.1",
05/22/26 12:48:56.323,"96660","1006","24","52.1",
05/22/26 12:49:01.428,"96170","1006","24","52.2",
05/22/26 12:49:06.499,"95910","1006","24","52.1",
05/22/26 12:49:11.598,"95540","1006","24","52",
05/22/26 12:49:16.738,"95540","1006","24","51.9",
05/22/26 12:49:21.891,"95540","1006","24","51.9",
05/22/26 12:49:27.049,"95910","1006","24","52.1",
05/22/26 12:49:32.126,"95920","1006","24","52.3",
05/22/26 12:49:37.215,"96290","1006","24","52.7",
05/22/26 12:49:42.337,"96540","1006","24","52.8",
05/22/26 12:49:47.458,"96040","1006","24","52.5",
05/22/26 12:49:52.540,"95660","1006","24","52.2",
05/22/26 12:49:57.647,"95420","1006","24","52.2",
05/22/26 12:50:02.856,"95420","1006","24","52.1",
05/22/26 12:50:07.965,"95420","1006","24","52.2",
05/22/26 12:50:13.133,"95420","1006","24","52.3",
05/22/26 12:50:18.339,"95910","1006","24","52.6",
05/22/26 12:50:23.433,"95420","1006","24","52.6",
05/22/26 12:50:28.555,"95910","1006","24","52.4",
05/22/26 12:50:33.667,"96540","1006","24","52",
05/22/26 12:50:38.789,"96410","1006","24","52",
05/22/26 12:50:43.954,"96160","1006","24","51.9",
05/22/26 12:50:49.087,"96660","1006","24","51.9",
05/22/26 12:50:54.251,"96160","1006","24","51.9",
05/22/26 12:50:59.404,"88430","1006","24","52.1",
05/22/26 12:51:04.525,"71750","1006","24","52.2",
05/22/26 12:51:09.656,"56390","1006","24","52.1",
05/22/26 12:51:14.812,"43780","1006","24","51.9",
05/22/26 12:51:19.973,"36600","1006","24","51.7",
05/22/26 12:51:25.108,"39250","1006","23.9","51.7",
05/22/26 12:51:30.295,"47360","1006","23.9","51.9",
05/22/26 12:51:35.441,"56780","1006","23.9","51.7",
05/22/26 12:51:40.623,"66390","1006","23.9","51.7",
05/22/26 12:51:45.801,"73650","1006","23.9","51.9",
05/22/26 12:51:50.970,"78650","1006","23.9","52.5",
05/22/26 12:51:56.085,"82470","1006","23.9","52.8",
05/22/26 12:52:01.337,"85650","1006","24","52.7",
05/22/26 12:52:06.466,"87040","1006","24","52.6",
05/22/26 12:52:11.651,"88550","1006","24","53.7",
05/22/26 12:52:16.905,"90220","1006","24","53",
05/22/26 12:52:22.139,"90780","1006","24","52.4",
05/22/26 12:52:27.332,"90220","1006","24","52.4",
05/22/26 12:52:32.504,"89330","1006","24","52.5",
05/22/26 12:52:37.685,"87790","1006","24","52.5",
05/22/26 12:52:42.897,"83080","1006","24","52.3",
05/22/26 12:52:48.103,"74890","1006","24","52.2",
05/22/26 12:52:53.283,"61910","1006","24","52.3",
05/22/26 12:52:58.490,"48220","1006","24","52.4",
05/22/26 12:53:03.728,"38190","1006","24","52.3",
05/22/26 12:53:08.906,"30030","1006","24","52.2",
05/22/26 12:53:14.144,"24450","1006","24","52.3",
05/22/26 12:53:19.350,"20560","1006","24","52.1",
05/22/26 12:53:24.527,"17500","1006","24","52.1",
05/22/26 12:53:29.773,"15360","1006","24","52.2",
05/22/26 12:53:35.011,"13510","1006","24","51.9",
05/22/26 12:53:40.238,"12320","1006","24","52",
05/22/26 12:53:45.532,"11130","1006","24","52.1",
05/22/26 12:53:50.751,"10220","1006","24","52.3",
05/22/26 12:53:55.974,"9450","1006","24","52.2",
05/22/26 12:54:01.263,"8890","1006","24","52.1",
05/22/26 12:54:06.771,"8310","1006","24","52.1",
05/22/26 12:54:12.023,"7780","1006","24","52.1",
05/22/26 12:54:17.265,"7340","1006","24","52.1",
05/22/26 12:54:22.507,"7010","1006","24","52.4",
05/22/26 12:54:27.739,"6840","1006","24","52.3",
05/22/26 12:54:32.964,"6890","1006","24","52.3",
