,sensor [Auto],,,,
07/10/26 16:01:17.566,"114070","1005","26","58.7",
07/10/26 16:01:22.566,"114520","1005","26","58.7",
07/10/26 16:01:27.566,"115120","1005","26","58.8",
07/10/26 16:01:32.567,"115120","1005","26","58.8",
07/10/26 16:01:37.566,"114820","1005","26","58.8",
07/10/26 16:01:42.566,"114060","1005","26","58.7",
07/10/26 16:01:47.567,"113760","1005","26","58.8",
07/10/26 16:01:52.566,"113610","1005","26","58.7",
07/10/26 16:01:57.566,"114670","1005","26","58.7",
07/10/26 16:02:02.566,"115270","1005","26","58.7",
07/10/26 16:02:07.566,"115120","1005","26","58.7",
07/10/26 16:02:12.567,"115120","1005","26","58.8",
07/10/26 16:02:17.566,"114670","1005","26","58.7",
07/10/26 16:02:22.566,"114820","1005","26","58.7",
07/10/26 16:02:27.567,"114670","1005","26","58.7",
07/10/26 16:02:32.567,"114970","1005","26","58.7",
07/10/26 16:02:37.566,"114970","1005","26","58.7",
07/10/26 16:02:42.567,"116170","1005","26","58.7",
07/10/26 16:02:47.567,"116170","1005","26","58.7",
07/10/26 16:02:52.566,"116170","1005","26","58.7",
07/10/26 16:02:57.567,"116330","1005","26","58.7",
07/10/26 16:03:02.567,"116180","1005","26","58.7",
07/10/26 16:03:07.566,"115580","1005","26","58.6",
07/10/26 16:03:12.566,"115730","1005","26","58.6",
07/10/26 16:03:17.567,"116180","1005","26","58.7",
07/10/26 16:03:22.567,"116930","1005","26","58.7",
07/10/26 16:03:27.567,"116180","1005","26","58.7",
07/10/26 16:03:32.567,"115730","1005","26","58.7",
07/10/26 16:03:37.567,"116480","1005","26","58.7",
07/10/26 16:03:42.567,"116780","1005","26","58.7",
07/10/26 16:03:47.567,"116030","1005","26","58.6",
07/10/26 16:03:52.567,"116480","1005","26","58.6",
07/10/26 16:03:57.567,"116480","1005","26","58.6",
07/10/26 16:04:02.567,"117230","1005","26","58.7",
07/10/26 16:04:07.568,"117380","1005","26","58.7",
07/10/26 16:04:12.568,"117080","1005","26","58.7",
07/10/26 16:04:17.567,"117230","1005","26","58.7",
07/10/26 16:04:22.568,"116930","1005","26","58.7",
07/10/26 16:04:27.567,"116930","1005","26","58.7",
07/10/26 16:04:32.568,"117230","1005","26","58.6",
07/10/26 16:04:37.567,"116930","1005","26","58.5",
07/10/26 16:04:42.567,"117230","1005","26","58.6",
07/10/26 16:04:47.567,"117230","1005","26","58.6",
07/10/26 16:04:52.567,"116780","1005","26","58.6",
07/10/26 16:04:57.568,"116480","1005","26","58.6",
07/10/26 16:05:02.568,"118010","1005","26","58.6",
07/10/26 16:05:07.567,"118330","1005","26","58.5",
07/10/26 16:05:12.567,"118010","1005","26","58.5",
07/10/26 16:05:17.568,"118640","1005","26","58.6",
07/10/26 16:05:22.567,"117390","1005","26","58.6",
07/10/26 16:05:27.568,"117700","1005","26","58.5",
07/10/26 16:05:32.568,"117240","1005","26","58.5",
07/10/26 16:05:37.567,"117540","1005","26","58.5",
07/10/26 16:05:42.568,"118490","1005","26","58.5",
07/10/26 16:05:47.568,"118960","1005","26","58.6",
07/10/26 16:05:52.568,"118640","1005","26","58.6",
07/10/26 16:05:57.568,"118800","1005","26","58.6",
07/10/26 16:06:02.568,"118960","1005","26","58.6",
07/10/26 16:06:07.569,"119270","1005","26","58.6",
07/10/26 16:06:12.568,"119910","1005","26","58.6",
07/10/26 16:06:17.568,"120070","1005","26","58.7",
07/10/26 16:06:22.568,"120390","1005","26","58.7",
07/10/26 16:06:27.568,"119430","1005","26","58.6",
07/10/26 16:06:32.568,"119430","1005","26","58.6",
07/10/26 16:06:37.568,"119590","1005","26","58.6",
07/10/26 16:06:42.568,"119430","1005","26","58.6",
07/10/26 16:06:47.568,"119120","1005","26","58.6",
07/10/26 16:06:52.569,"119750","1005","26","58.6",
07/10/26 16:06:57.568,"119590","1005","26","58.6",
07/10/26 16:07:02.568,"119270","1005","26","58.6",
07/10/26 16:07:07.569,"119590","1005","26","58.6",
07/10/26 16:07:12.569,"119750","1005","26","58.7",
07/10/26 16:07:17.568,"120700","1005","26","58.7",
07/10/26 16:07:22.568,"120700","1005","26","58.7",
07/10/26 16:07:27.569,"120390","1005","26","58.7",
07/10/26 16:07:32.568,"120540","1005","26","58.7",
07/10/26 16:07:37.569,"121490","1005","26","58.8",
07/10/26 16:07:42.569,"120700","1005","26","58.7",
07/10/26 16:07:47.569,"120700","1005","26","58.7",
07/10/26 16:07:52.568,"120540","1005","26","58.6",
07/10/26 16:07:57.569,"120070","1005","26","58.6",
07/10/26 16:08:02.569,"120860","1005","26","58.7",
07/10/26 16:08:07.569,"121490","1005","26","58.7",
07/10/26 16:08:12.569,"121020","1005","26","58.6",
07/10/26 16:08:17.569,"120860","1005","26","58.6",
07/10/26 16:08:22.569,"120860","1005","26","58.8",
07/10/26 16:08:27.569,"120070","1005","26","58.8",
07/10/26 16:08:32.569,"120540","1005","26","58.7",
07/10/26 16:08:37.569,"121180","1005","26","58.7",
07/10/26 16:08:42.570,"120860","1005","26","58.7",
07/10/26 16:08:47.569,"120860","1005","26","58.7",
07/10/26 16:08:52.569,"121340","1005","26","58.6",
07/10/26 16:08:57.570,"121020","1005","26","58.6",
07/10/26 16:09:02.569,"121180","1005","26","58.6",
07/10/26 16:09:07.569,"121970","1005","26","58.6",
07/10/26 16:09:12.570,"121810","1005","26","58.5",
07/10/26 16:09:17.569,"121970","1005","26","58.5",
07/10/26 16:09:22.570,"121490","1005","26","58.5",
07/10/26 16:09:27.569,"122290","1005","26","58.5",
07/10/26 16:09:32.570,"122130","1005","26.1","58.4",
07/10/26 16:09:37.570,"121970","1005","26.1","58.4",
07/10/26 16:09:42.570,"122130","1005","26.1","58.4",
07/10/26 16:09:47.570,"121810","1005","26.1","58.4",
07/10/26 16:09:52.570,"122130","1005","26.1","58.4",
07/10/26 16:09:57.570,"122440","1005","26.1","58.4",
07/10/26 16:10:02.569,"122600","1005","26.1","58.3",
07/10/26 16:10:07.570,"122440","1005","26.1","58.3",
07/10/26 16:10:12.570,"122440","1005","26.1","58.2",
07/10/26 16:10:17.570,"123110","1005","26.1","58.3",
07/10/26 16:10:22.570,"123610","1005","26.1","58.4",
07/10/26 16:10:27.570,"123610","1005","26.1","58.3",
07/10/26 16:10:32.569,"124110","1005","26.1","58.3",
07/10/26 16:10:37.570,"123270","1005","26.1","58.4",
07/10/26 16:10:42.571,"123440","1005","26.1","58.4",
07/10/26 16:10:47.570,"122940","1005","26.1","58.3",
07/10/26 16:10:52.571,"122770","1005","26.1","58.3",
07/10/26 16:10:57.570,"123270","1005","26.1","58.4",
07/10/26 16:11:02.570,"123940","1005","26.1","58.3",
07/10/26 16:11:07.570,"124110","1005","26.1","58.3",
07/10/26 16:11:12.570,"123610","1005","26.1","58.3",
07/10/26 16:11:17.571,"123610","1005","26.1","58.3",
07/10/26 16:11:22.570,"123610","1005","26.1","58.3",
07/10/26 16:11:27.571,"123610","1005","26.1","58.3",
07/10/26 16:11:32.570,"123270","1005","26.1","58.4",
07/10/26 16:11:37.570,"122770","1005","26.1","58.4",
07/10/26 16:11:42.570,"123110","1005","26.1","58.3",
07/10/26 16:11:47.571,"123440","1005","26.1","58.3",
07/10/26 16:11:52.571,"123110","1005","26.1","58.3",
07/10/26 16:11:57.571,"124110","1005","26.1","58.3",
07/10/26 16:12:02.570,"123770","1005","26.1","58.3",
07/10/26 16:12:07.571,"123440","1005","26.1","58.3",
07/10/26 16:12:12.571,"123270","1005","26.1","58.3",
07/10/26 16:12:17.571,"124110","1005","26.1","58.4",
07/10/26 16:12:22.571,"124110","1005","26.1","58.4",
07/10/26 16:12:27.571,"123110","1005","26.1","58.4",
07/10/26 16:12:32.571,"122940","1005","26.1","58.4",
07/10/26 16:12:37.571,"123610","1005","26.1","58.3",
07/10/26 16:12:42.572,"124110","1005","26.1","58.3",
07/10/26 16:12:47.571,"123770","1005","26.1","58.3",
07/10/26 16:12:52.571,"123270","1005","26.1","58.3",
07/10/26 16:12:57.571,"123770","1005","26.1","58.3",
07/10/26 16:13:02.571,"123610","1005","26.1","58.3",
07/10/26 16:13:07.571,"123610","1005","26.1","58.3",
07/10/26 16:13:12.571,"123440","1005","26.1","58.3",
07/10/26 16:13:17.572,"124610","1005","26.1","58.2",
07/10/26 16:13:22.571,"124780","1005","26.1","58.2",
07/10/26 16:13:27.571,"125280","1005","26.1","58.2",
07/10/26 16:13:32.572,"125280","1005","26.1","58.2",
07/10/26 16:13:37.571,"124940","1005","26.1","58.1",
07/10/26 16:13:42.571,"125280","1005","26.1","58.2",
07/10/26 16:13:47.571,"125610","1005","26.1","58.2",
07/10/26 16:13:52.572,"125280","1005","26.1","58.2",
07/10/26 16:13:57.572,"124780","1005","26.1","58.2",
07/10/26 16:14:02.571,"124610","1005","26.1","58.2",
07/10/26 16:14:07.571,"124780","1005","26","58.3",
07/10/26 16:14:12.572,"124270","1005","26.1","58.3",
07/10/26 16:14:17.572,"125110","1005","26","58.4",
07/10/26 16:14:22.572,"124940","1005","26","58.4",
07/10/26 16:14:27.572,"125280","1005","26","58.5",
07/10/26 16:14:32.572,"125280","1005","26","58.5",
07/10/26 16:14:37.572,"125610","1005","26","58.5",
07/10/26 16:14:42.572,"125950","1005","26","58.5",
07/10/26 16:14:47.572,"126450","1005","26","58.5",
07/10/26 16:14:52.572,"126110","1005","26","58.5",
07/10/26 16:14:57.573,"125610","1005","26","58.5",
07/10/26 16:15:02.572,"125440","1005","26","58.5",
07/10/26 16:15:07.572,"125950","1005","26","58.5",
07/10/26 16:15:12.572,"125950","1005","26","58.6",
07/10/26 16:15:17.572,"126110","1005","26","58.5",
07/10/26 16:15:22.573,"126610","1005","26","58.5",
07/10/26 16:15:27.572,"126110","1005","26","58.6",
07/10/26 16:15:32.573,"126280","1005","26","58.6",
07/10/26 16:15:37.572,"126110","1005","26","58.6",
07/10/26 16:15:42.572,"126610","1005","26","58.7",
07/10/26 16:15:47.572,"126110","1005","26","58.7",
07/10/26 16:15:52.573,"126110","1005","26","58.6",
07/10/26 16:15:57.573,"126280","1005","26","58.6",
07/10/26 16:16:02.573,"126610","1005","26","58.5",
07/10/26 16:16:07.572,"127290","1005","26","58.5",
07/10/26 16:16:12.573,"126610","1005","26","58.5",
07/10/26 16:16:17.572,"127120","1005","26","58.5",
07/10/26 16:16:22.573,"126950","1005","26","58.5",
07/10/26 16:16:27.573,"127120","1005","26","58.5",
07/10/26 16:16:32.573,"127290","1005","26","58.6",
07/10/26 16:16:37.573,"126950","1005","26","58.6",
07/10/26 16:16:42.573,"127950","1005","26","58.5",
07/10/26 16:16:47.573,"127290","1005","26","58.5",
07/10/26 16:16:52.573,"127290","1005","26","58.5",
07/10/26 16:16:57.573,"127450","1005","26","58.5",
07/10/26 16:17:02.573,"126780","1005","26","58.5",
07/10/26 16:17:07.573,"127290","1005","26","58.5",
07/10/26 16:17:12.573,"127450","1005","26","58.5",
07/10/26 16:17:17.574,"127290","1005","26.1","58.4",
07/10/26 16:17:22.573,"128130","1005","26.1","58.3",
07/10/26 16:17:27.573,"127290","1005","26.1","58.4",
07/10/26 16:17:32.573,"126950","1005","26.1","58.4",
07/10/26 16:17:37.573,"126950","1005","26.1","58.4",
07/10/26 16:17:42.573,"127450","1005","26.1","58.4",
07/10/26 16:17:47.573,"127450","1005","26","58.5",
07/10/26 16:17:52.573,"127290","1005","26.1","58.5",
07/10/26 16:17:57.574,"127450","1005","26","58.5",
07/10/26 16:18:02.574,"126950","1005","26","58.5",
07/10/26 16:18:07.574,"127120","1005","26.1","58.5",
07/10/26 16:18:12.573,"127950","1005","26","58.5",
07/10/26 16:18:17.574,"127620","1005","26.1","58.5",
07/10/26 16:18:22.573,"127950","1005","26.1","58.5",
07/10/26 16:18:27.574,"126780","1005","26.1","58.5",
07/10/26 16:18:32.574,"126110","1005","26","58.5",
07/10/26 16:18:37.574,"127120","1005","26.1","58.5",
07/10/26 16:18:42.574,"126780","1005","26.1","58.4",
07/10/26 16:18:47.573,"126780","1005","26.1","58.4",
07/10/26 16:18:52.574,"127290","1005","26.1","58.4",
07/10/26 16:18:57.574,"127620","1005","26.1","58.3",
07/10/26 16:19:02.574,"127780","1005","26.1","58.3",
07/10/26 16:19:07.574,"128830","1005","26.1","58.3",
07/10/26 16:19:12.574,"128130","1005","26","58.4",
07/10/26 16:19:17.574,"126950","1005","26","58.4",
07/10/26 16:19:22.574,"127290","1005","26","58.5",
07/10/26 16:19:27.574,"127780","1005","26","58.4",
07/10/26 16:19:32.575,"128130","1005","26","58.4",
07/10/26 16:19:37.575,"127780","1005","26","58.4",
07/10/26 16:19:42.574,"128130","1005","26.1","58.4",
07/10/26 16:19:47.575,"128300","1005","26","58.4",
07/10/26 16:19:52.574,"128650","1005","26","58.4",
07/10/26 16:19:57.574,"128480","1005","26.1","58.4",
07/10/26 16:20:02.575,"127950","1005","26","58.4",
07/10/26 16:20:07.574,"129180","1005","26","58.4",
07/10/26 16:20:12.575,"128300","1005","26","58.4",
07/10/26 16:20:17.575,"127620","1005","26","58.4",
07/10/26 16:20:22.575,"128480","1005","26","58.4",
07/10/26 16:20:27.575,"128480","1005","26","58.4",
07/10/26 16:20:32.575,"127780","1005","26","58.4",
07/10/26 16:20:37.575,"129000","1005","26","58.4",
07/10/26 16:20:42.575,"128650","1005","26","58.4",
07/10/26 16:20:47.575,"129360","1005","26.1","58.3",
07/10/26 16:20:52.575,"129000","1005","26.1","58.4",
07/10/26 16:20:57.574,"129180","1005","26","58.4",
07/10/26 16:21:02.575,"128130","1005","26","58.4",
07/10/26 16:21:07.575,"128130","1005","26","58.4",
07/10/26 16:21:12.575,"128300","1005","26","58.4",
07/10/26 16:21:17.575,"128480","1005","26","58.4",
07/10/26 16:21:22.574,"129000","1005","26","58.5",
07/10/26 16:21:27.575,"129180","1005","26","58.5",
07/10/26 16:21:32.575,"129180","1005","26","58.5",
07/10/26 16:21:37.575,"128830","1005","26","58.4",
07/10/26 16:21:42.575,"129180","1005","26","58.4",
07/10/26 16:21:47.575,"129710","1005","26","58.4",
07/10/26 16:21:52.575,"129360","1005","26","58.4",
07/10/26 16:21:57.575,"128830","1005","26","58.4",
07/10/26 16:22:02.576,"128650","1005","26","58.4",
07/10/26 16:22:07.576,"128300","1005","26","58.4",
07/10/26 16:22:12.576,"129180","1005","26","58.4",
07/10/26 16:22:17.576,"129000","1005","26","58.4",
07/10/26 16:22:22.575,"129710","1005","26","58.4",
07/10/26 16:22:27.575,"129890","1005","26.1","58.4",
07/10/26 16:22:32.576,"129530","1005","26","58.4",
07/10/26 16:22:37.576,"129530","1005","26","58.4",
07/10/26 16:22:42.576,"129360","1005","26","58.5",
07/10/26 16:22:47.576,"130410","1005","26","58.4",
07/10/26 16:22:52.576,"129890","1005","26","58.4",
07/10/26 16:22:57.575,"129890","1005","26","58.4",
07/10/26 16:23:02.576,"129710","1005","26","58.4",
07/10/26 16:23:07.576,"129000","1005","26","58.4",
07/10/26 16:23:12.575,"129890","1005","26","58.4",
07/10/26 16:23:17.576,"130060","1005","26","58.4",
07/10/26 16:23:22.576,"130410","1005","26","58.4",
07/10/26 16:23:27.576,"130590","1005","26","58.4",
07/10/26 16:23:32.576,"129710","1005","26","58.4",
07/10/26 16:23:37.576,"130410","1005","26","58.4",
07/10/26 16:23:42.576,"129710","1005","26","58.4",
07/10/26 16:23:47.576,"129180","1005","26","58.4",
07/10/26 16:23:52.576,"129890","1005","26","58.4",
07/10/26 16:23:57.576,"129530","1005","26","58.4",
07/10/26 16:24:02.576,"130060","1005","26","58.4",
07/10/26 16:24:07.576,"130240","1005","26","58.4",
07/10/26 16:24:12.576,"131820","1005","26","58.4",
07/10/26 16:24:17.576,"131120","1005","26","58.4",
07/10/26 16:24:22.576,"130940","1005","26","58.4",
07/10/26 16:24:27.576,"131470","1005","26","58.4",
07/10/26 16:24:32.577,"130770","1005","26","58.4",
07/10/26 16:24:37.576,"130590","1005","26","58.4",
07/10/26 16:24:42.576,"129530","1005","26","58.4",
07/10/26 16:24:47.577,"129710","1005","26","58.4",
07/10/26 16:24:52.577,"129710","1005","26","58.4",
07/10/26 16:24:57.577,"130060","1005","26","58.4",
07/10/26 16:25:02.577,"131300","1005","26","58.4",
07/10/26 16:25:07.577,"131300","1005","26","58.3",
07/10/26 16:25:12.577,"131820","1005","26","58.3",
07/10/26 16:25:17.576,"130940","1005","26","58.3",
07/10/26 16:25:22.576,"131820","1005","26","58.3",
07/10/26 16:25:27.577,"131820","1005","26","58.3",
07/10/26 16:25:32.577,"131300","1005","26","58.3",
07/10/26 16:25:37.576,"131820","1005","26.1","58.3",
07/10/26 16:25:42.577,"130940","1005","26","58.3",
07/10/26 16:25:47.577,"131470","1005","26","58.3",
07/10/26 16:25:52.577,"131120","1005","26","58.3",
07/10/26 16:25:57.578,"130940","1005","26","58.3",
07/10/26 16:26:02.577,"130940","1005","26","58.3",
07/10/26 16:26:07.578,"131120","1005","26","58.3",
07/10/26 16:26:12.577,"131120","1005","26","58.3",
07/10/26 16:26:17.578,"130770","1005","26","58.3",
07/10/26 16:26:22.578,"131300","1005","26","58.3",
07/10/26 16:26:27.578,"131300","1005","26","58.3",
07/10/26 16:26:32.577,"131650","1005","26","58.3",
07/10/26 16:26:37.578,"131120","1005","26","58.3",
07/10/26 16:26:42.577,"130770","1005","26","58.3",
07/10/26 16:26:47.578,"130770","1005","26","58.3",
07/10/26 16:26:52.578,"130770","1005","26","58.3",
07/10/26 16:26:57.578,"130590","1005","26","58.3",
07/10/26 16:27:02.577,"130940","1005","26","58.2",
07/10/26 16:27:07.578,"130940","1005","26","58.2",
07/10/26 16:27:12.578,"131820","1005","26","58.2",
07/10/26 16:27:17.577,"131470","1005","26","58.2",
07/10/26 16:27:22.578,"131300","1005","26","58.2",
07/10/26 16:27:27.578,"131470","1005","26","58.2",
07/10/26 16:27:32.578,"131820","1005","26","58.2",
07/10/26 16:27:37.578,"131470","1005","26","58.2",
07/10/26 16:27:42.578,"131120","1005","26","58.2",
07/10/26 16:27:47.578,"130240","1005","26.1","58.2",
07/10/26 16:27:52.578,"130770","1005","26.1","58.2",
07/10/26 16:27:57.578,"131120","1005","26.1","58.2",
07/10/26 16:28:02.578,"131120","1005","26","58.2",
07/10/26 16:28:07.579,"130770","1005","26","58.2",
07/10/26 16:28:12.578,"130770","1005","26","58.2",
07/10/26 16:28:17.579,"132350","1005","26","58.2",
07/10/26 16:28:22.578,"131120","1005","26","58.2",
07/10/26 16:28:27.579,"131470","1005","26","58.2",
07/10/26 16:28:32.579,"131120","1005","26","58.2",
07/10/26 16:28:37.578,"131820","1005","26","58.2",
07/10/26 16:28:42.578,"132350","1005","26","58.2",
07/10/26 16:28:47.579,"133580","1005","26","58.2",
07/10/26 16:28:52.579,"132880","1005","26","58.2",
07/10/26 16:28:57.579,"132700","1005","26","58.2",
07/10/26 16:29:02.579,"132530","1005","26","58.2",
07/10/26 16:29:07.579,"132530","1005","26","58.3",
07/10/26 16:29:12.578,"132000","1005","26","58.3",
07/10/26 16:29:17.578,"130940","1005","26","58.3",
07/10/26 16:29:22.579,"131470","1005","26","58.3",
07/10/26 16:29:27.578,"131470","1005","26","58.2",
07/10/26 16:29:32.579,"132170","1005","26","58.2",
07/10/26 16:29:37.579,"132350","1005","26","58.2",
07/10/26 16:29:42.579,"132000","1005","26","58.2",
07/10/26 16:29:47.578,"131650","1005","26","58.2",
07/10/26 16:29:52.579,"132000","1005","26","58.2",
07/10/26 16:29:57.579,"131820","1005","26","58.1",
07/10/26 16:30:02.579,"132170","1005","26","58.1",
07/10/26 16:30:07.579,"132000","1005","26","58.1",
07/10/26 16:30:12.579,"132350","1005","26","58.2",
07/10/26 16:30:17.579,"132700","1005","26","58.2",
07/10/26 16:30:22.579,"132880","1005","26","58.1",
07/10/26 16:30:27.579,"133230","1005","26","58.2",
07/10/26 16:30:32.579,"133410","1005","26","58.2",
07/10/26 16:30:37.579,"133230","1005","26","58.2",
07/10/26 16:30:42.580,"132880","1005","26","58.2",
07/10/26 16:30:47.579,"132700","1005","26","58.2",
07/10/26 16:30:52.580,"132530","1005","26","58.2",
07/10/26 16:30:57.580,"132170","1005","26","58.1",
07/10/26 16:31:02.580,"133060","1005","26","58.1",
07/10/26 16:31:07.580,"131820","1005","26.1","58.1",
07/10/26 16:31:12.580,"132530","1005","26.1","58",
07/10/26 16:31:17.580,"132700","1005","26","58",
07/10/26 16:31:22.580,"132530","1005","26","58.1",
07/10/26 16:31:27.580,"131820","1005","26","58.1",
07/10/26 16:31:32.580,"132170","1005","26","58.1",
07/10/26 16:31:37.579,"132000","1005","26","58.1",
07/10/26 16:31:42.580,"131820","1005","26","58.1",
07/10/26 16:31:47.580,"132880","1005","26","58.1",
07/10/26 16:31:52.581,"132700","1005","26","58.1",
07/10/26 16:31:57.580,"132530","1005","26","58.1",
07/10/26 16:32:02.580,"133410","1005","26","58.1",
07/10/26 16:32:07.580,"132880","1005","26","58.2",
07/10/26 16:32:12.580,"133230","1005","26","58.2",
07/10/26 16:32:17.581,"133410","1005","26","58.2",
07/10/26 16:32:22.580,"133410","1005","26","58.1",
07/10/26 16:32:27.581,"133230","1005","26","58.1",
07/10/26 16:32:32.581,"133580","1005","26","58.1",
07/10/26 16:32:37.581,"133950","1005","26","58.1",
07/10/26 16:32:42.580,"134330","1005","26","58.1",
07/10/26 16:32:47.581,"132880","1005","26","58.1",
07/10/26 16:32:52.581,"133230","1005","26","58.1",
07/10/26 16:32:57.581,"132880","1005","26","58.1",
07/10/26 16:33:02.580,"133410","1005","26","58.1",
07/10/26 16:33:07.581,"133950","1005","26","58.1",
07/10/26 16:33:12.580,"135440","1005","26","58.1",
07/10/26 16:33:17.581,"134690","1005","26","58.1",
07/10/26 16:33:22.581,"133950","1005","26","58.1",
07/10/26 16:33:27.581,"133410","1005","26","58.2",
07/10/26 16:33:32.581,"134510","1005","26","58.2",
07/10/26 16:33:37.581,"133580","1005","26","58.1",
07/10/26 16:33:42.580,"133770","1005","26","58.1",
07/10/26 16:33:47.581,"133950","1005","26","58.1",
07/10/26 16:33:52.581,"134690","1005","26","58.1",
07/10/26 16:33:57.581,"133770","1005","26","58.1",
07/10/26 16:34:02.581,"134140","1005","26","58.1",
07/10/26 16:34:07.581,"134330","1005","26","58.1",
07/10/26 16:34:12.581,"134690","1005","26","58.1",
07/10/26 16:34:17.581,"133950","1005","26","58.1",
07/10/26 16:34:22.581,"133060","1005","26","58",
07/10/26 16:34:27.581,"133410","1005","26","58.1",
07/10/26 16:34:32.581,"133580","1005","26","58.1",
07/10/26 16:34:37.582,"134510","1005","26","58.1",
07/10/26 16:34:42.581,"133580","1005","26","58.1",
07/10/26 16:34:47.582,"133230","1005","26","58.1",
07/10/26 16:34:52.582,"133770","1005","26","58.1",
07/10/26 16:34:57.582,"133950","1005","26","58",
07/10/26 16:35:02.582,"133950","1005","26","58.1",
07/10/26 16:35:07.582,"133950","1005","26","58.1",
07/10/26 16:35:12.582,"133770","1005","26","58.1",
07/10/26 16:35:17.582,"134140","1005","26","58.1",
07/10/26 16:35:22.581,"133950","1005","26","58.1",
07/10/26 16:35:27.582,"134510","1005","26","58.1",
07/10/26 16:35:32.581,"135070","1005","26","58.1",
07/10/26 16:35:37.582,"133950","1005","26","58.1",
07/10/26 16:35:42.581,"134330","1005","26","58.1",
07/10/26 16:35:47.582,"134510","1005","26","58.1",
07/10/26 16:35:52.582,"134510","1005","26","58.1",
07/10/26 16:35:57.582,"135070","1005","26","58.1",
07/10/26 16:36:02.582,"134690","1005","26","58.1",
07/10/26 16:36:07.582,"134330","1005","26","58.1",
07/10/26 16:36:12.582,"133950","1005","26","58.1",
07/10/26 16:36:17.582,"134140","1005","26","58.1",
07/10/26 16:36:22.583,"133770","1005","26","58.1",
07/10/26 16:36:27.583,"133770","1005","26","58.1",
07/10/26 16:36:32.582,"134690","1005","26","58.1",
07/10/26 16:36:37.582,"134510","1005","26","58.1",
07/10/26 16:36:42.583,"134880","1005","26","58.1",
07/10/26 16:36:47.582,"135070","1005","26","58",
07/10/26 16:36:52.583,"135440","1005","26","58",
07/10/26 16:36:57.583,"135440","1005","26","58",
07/10/26 16:37:02.583,"135250","1005","26","58.1",
07/10/26 16:37:07.583,"135070","1005","26","58",
07/10/26 16:37:12.583,"135070","1005","26","58",
07/10/26 16:37:17.583,"134140","1005","26","58",
07/10/26 16:37:22.583,"134690","1005","26","58.1",
07/10/26 16:37:27.583,"133950","1005","26","58.1",
07/10/26 16:37:32.582,"134690","1005","26","58.1",
07/10/26 16:37:37.582,"134880","1005","26","58",
07/10/26 16:37:42.583,"134140","1005","26","58.1",
07/10/26 16:37:47.583,"134880","1005","26","58.1",
07/10/26 16:37:52.583,"135070","1005","26","58.1",
07/10/26 16:37:57.583,"135250","1005","26","58.1",
07/10/26 16:38:02.583,"134690","1005","26","58.1",
07/10/26 16:38:07.583,"134880","1005","26","58.1",
07/10/26 16:38:12.583,"135250","1005","26","58.1",
07/10/26 16:38:17.583,"134690","1005","26","58.1",
07/10/26 16:38:22.583,"135440","1005","26","58.1",
07/10/26 16:38:27.583,"135990","1005","26","58.1",
07/10/26 16:38:32.584,"135810","1005","26","58.1",
07/10/26 16:38:37.584,"134880","1005","26","58.2",
07/10/26 16:38:42.583,"135620","1005","26","58.1",
07/10/26 16:38:47.584,"135620","1005","26","58.1",
07/10/26 16:38:52.583,"136180","1005","26","58.1",
07/10/26 16:38:57.583,"136360","1005","26","58.1",
07/10/26 16:39:02.584,"136180","1005","26","58.1",
07/10/26 16:39:07.583,"136180","1005","26","58.1",
07/10/26 16:39:12.583,"135620","1005","26","58.1",
07/10/26 16:39:17.584,"135810","1005","26","58.1",
07/10/26 16:39:22.584,"136360","1005","26","58.1",
07/10/26 16:39:27.583,"135990","1005","26","58.1",
07/10/26 16:39:32.584,"136360","1005","26","58.1",
07/10/26 16:39:37.584,"136180","1005","26","58.1",
07/10/26 16:39:42.584,"135440","1005","26","58.1",
07/10/26 16:39:47.584,"135440","1005","26","58.1",
07/10/26 16:39:52.584,"135440","1005","26","58.1",
07/10/26 16:39:57.584,"135810","1005","26","58.1",
07/10/26 16:40:02.584,"134880","1005","26","58.1",
07/10/26 16:40:07.584,"134880","1005","26","58.2",
07/10/26 16:40:12.584,"135250","1005","26","58.1",
07/10/26 16:40:17.585,"135810","1005","26","58.2",
07/10/26 16:40:22.584,"135620","1005","26","58.1",
07/10/26 16:40:27.584,"136180","1005","26","58.2",
07/10/26 16:40:32.584,"135810","1005","26","58.2",
07/10/26 16:40:37.584,"135060","1005","26","58.2",
07/10/26 16:40:42.585,"135810","1005","26","58.2",
07/10/26 16:40:47.585,"135250","1005","26","58.2",
07/10/26 16:40:52.585,"134880","1005","26","58.3",
07/10/26 16:40:57.585,"135990","1005","26","58.2",
07/10/26 16:41:02.585,"136180","1005","26","58.3",
07/10/26 16:41:07.585,"135810","1005","26","58.3",
07/10/26 16:41:12.584,"135990","1005","26","58.4",
07/10/26 16:41:17.584,"136180","1005","26","58.4",
07/10/26 16:41:22.585,"135440","1005","26","58.4",
07/10/26 16:41:27.585,"136360","1005","26","58.4",
07/10/26 16:41:32.584,"136180","1005","26","58.3",
07/10/26 16:41:37.585,"135440","1005","26","58.3",
07/10/26 16:41:42.585,"135250","1005","26","58.3",
07/10/26 16:41:47.585,"135810","1005","26","58.3",
07/10/26 16:41:52.585,"136180","1005","26","58.3",
07/10/26 16:41:57.585,"136730","1005","26","58.3",
07/10/26 16:42:02.585,"136730","1005","26","58.4",
07/10/26 16:42:07.585,"136730","1005","26","58.4",
07/10/26 16:42:12.585,"136360","1005","26","58.3",
07/10/26 16:42:17.586,"135990","1005","26","58.3",
07/10/26 16:42:22.585,"135440","1005","26","58.3",
